id,currencyId,customerId,dateCompleted,dateCreated,locationGroupId,qbClassId,statusId,sales_channel
15148,1.0,6134,2021-03-31 00:00:00.000,2021-03-31 00:00:00.000,1,12,60,P
15149,1.0,276,2021-04-01 00:00:00.000,2021-03-31 00:00:00.000,1,9,60,O
15150,1.0,1059,2021-04-01 00:00:00.000,2021-03-31 00:00:00.000,1,9,60,O
15151,1.0,1,2021-04-01 00:00:00.000,2021-03-31 00:00:00.000,1,8,60,H
15152,1.0,2839,2021-03-31 00:00:00.000,2021-03-29 00:00:00.000,1,10,60,I
15153,1.0,312,2021-04-01 00:00:00.000,2021-03-30 00:00:00.000,1,9,60,F
15154,1.0,1,2021-04-01 00:00:00.000,2021-03-31 00:00:00.000,1,8,60,H
15157,1.0,1,2021-04-01 00:00:00.000,2021-04-01 00:00:00.000,1,8,60,H
15158,1.0,1,2021-04-01 00:00:00.000,2021-04-01 00:00:00.000,1,8,60,H
15159,1.0,4391,2021-04-01 00:00:00.000,2021-04-01 00:00:00.000,1,9,60,O
15160,1.0,3481,2021-04-09 15:46:08.044,2021-04-01 00:00:00.000,1,9,70,O
15163,1.0,312,2021-04-01 00:00:00.000,2021-04-01 00:00:00.000,1,9,60,F
15164,1.0,2295,2021-04-28 00:00:00.000,2021-04-01 00:00:00.000,8,9,60,O
15165,1.0,1,2021-04-05 00:00:00.000,2021-04-01 00:00:00.000,1,8,60,H
15166,1.0,1,2021-04-05 00:00:00.000,2021-04-02 00:00:00.000,1,8,60,H
15167,1.0,1,2021-04-05 00:00:00.000,2021-04-02 00:00:00.000,1,8,60,H
15168,1.0,6139,2021-04-05 00:00:00.000,2021-04-02 00:00:00.000,1,9,60,O
15170,1.0,1,2021-04-05 00:00:00.000,2021-04-02 00:00:00.000,1,8,60,H
15171,1.0,734,2021-04-05 00:00:00.000,2021-04-03 00:00:00.000,1,19,60,K
15172,1.0,734,2021-04-05 00:00:00.000,2021-04-03 00:00:00.000,1,19,60,K
15173,1.0,1,2021-04-05 00:00:00.000,2021-04-03 00:00:00.000,1,8,60,H
15174,1.0,1731,2021-04-06 00:00:00.000,2021-04-03 00:00:00.000,1,10,60,G
15175,1.0,1,2021-04-05 00:00:00.000,2021-04-03 00:00:00.000,1,8,60,H
15176,1.0,1,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,8,60,H
15177,1.0,1,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,8,60,H
15178,1.0,1731,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,10,60,G
15179,1.0,1,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,8,60,H
15180,1.0,1,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,8,60,H
15181,1.0,734,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,19,60,K
15182,1.0,734,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,19,60,K
15183,1.0,734,2021-04-05 00:00:00.000,2021-04-04 00:00:00.000,1,19,60,K
15184,1.0,1731,2021-04-06 00:00:00.000,2021-04-04 00:00:00.000,1,10,60,G
15185,1.0,734,2021-04-05 00:00:00.000,2021-04-05 00:00:00.000,1,19,60,K
15186,1.0,1731,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,10,60,G
15187,1.0,312,2021-04-05 00:00:00.000,2021-04-03 00:00:00.000,1,9,60,F
15188,1.0,734,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,19,60,K
15189,1.0,2746,2021-04-05 00:00:00.000,2021-04-05 00:00:00.000,1,12,60,P
15190,1.0,734,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,19,60,K
15191,1.0,3162,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,9,60,O
15192,1.0,1,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,8,60,H
15193,1.0,1,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,8,60,H
15194,1.0,1731,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,10,60,G
15197,1.0,734,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,19,60,K
15198,1.0,1731,2021-04-06 00:00:00.000,2021-04-05 00:00:00.000,1,10,60,G
15199,1.0,6150,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,1,9,60,O
15201,1.0,2606,2021-04-13 00:00:00.000,2021-04-06 00:00:00.000,1,9,60,O
15202,1.0,1106,2021-04-14 00:00:00.000,2021-04-06 00:00:00.000,1,9,60,O
15203,1.0,5995,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,9,60,O
15204,1.0,3738,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,19,60,C
15205,1.0,2839,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,1,10,60,I
15206,1.0,2839,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,1,10,60,I
15207,1.0,2839,2021-04-06 00:00:00.000,2021-04-06 00:00:00.000,1,10,60,I
15208,1.0,6152,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,9,60,O
15209,1.0,1,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,8,60,H
15210,1.0,1,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,8,60,H
15211,1.0,1,2021-04-09 16:38:59.451,2021-04-07 00:00:00.000,1,8,60,H
15212,1.0,1,2021-04-09 16:39:05.326,2021-04-07 00:00:00.000,1,8,60,H
15213,1.0,3604,2021-04-09 16:39:11.438,2021-04-07 00:00:00.000,1,9,60,O
15214,1.0,2839,2021-04-07 00:00:00.000,2021-04-06 00:00:00.000,1,10,60,I
15216,1.0,6156,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,9,60,O
15217,1.0,1106,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,9,60,O
15218,1.0,1,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,8,60,H
15219,1.0,1,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,8,60,H
15220,1.0,1731,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,10,60,G
15221,1.0,4622,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,9,60,O
15222,1.0,1731,2021-04-12 00:00:00.000,2021-04-07 00:00:00.000,1,10,60,G
15223,1.0,1,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,8,60,H
15225,1.0,3188,2021-03-03 00:00:00.000,2021-04-08 00:00:00.000,13,18,60,R
15226,1.0,3188,2021-03-03 00:00:00.000,2021-04-08 00:00:00.000,13,18,60,R
15227,1.0,3188,2021-03-05 00:00:00.000,2021-04-08 00:00:00.000,13,18,60,R
15228,1.0,3188,2021-03-18 00:00:00.000,2021-04-08 00:00:00.000,13,18,60,R
15229,1.0,3188,2021-04-02 00:00:00.000,2021-04-08 00:00:00.000,13,18,60,R
15230,1.0,6161,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,9,60,O
15231,1.0,734,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,19,60,K
15232,1.0,1,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,8,60,H
15233,1.0,734,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,19,60,K
15234,1.0,1731,2021-04-12 00:00:00.000,2021-04-08 00:00:00.000,1,10,60,G
15236,1.0,1,2021-04-12 00:00:00.000,2021-04-09 00:00:00.000,1,8,60,H
15238,1.0,1,2021-04-12 00:00:00.000,2021-04-09 00:00:00.000,1,8,60,H
15239,1.0,4808,2021-04-13 00:00:00.000,2021-04-09 00:00:00.000,1,9,60,O
15240,1.0,1731,2021-04-12 00:00:00.000,2021-04-09 00:00:00.000,1,10,60,G
15241,1.0,1,2021-04-12 00:00:00.000,2021-04-10 00:00:00.000,1,8,60,H
15242,1.0,1,2021-04-12 00:00:00.000,2021-04-10 00:00:00.000,1,8,60,H
15243,1.0,1,2021-04-12 00:00:00.000,2021-04-10 00:00:00.000,1,8,60,H
15244,1.0,4314,2021-04-13 00:00:00.000,2021-04-10 00:00:00.000,1,9,60,O
15245,1.0,661,2021-04-13 00:00:00.000,2021-04-10 00:00:00.000,1,9,60,O
15246,1.0,734,2021-04-12 00:00:00.000,2021-04-10 00:00:00.000,1,19,60,K
15247,1.0,1,2021-04-12 00:00:00.000,2021-04-11 00:00:00.000,1,8,60,H
15248,1.0,1,2021-04-12 00:00:00.000,2021-04-11 00:00:00.000,1,8,60,H
15249,1.0,3353,2021-04-13 00:00:00.000,2021-04-11 00:00:00.000,1,9,60,O
15250,1.0,4001,2021-04-12 00:00:00.000,2021-04-12 00:00:00.000,1,9,60,O
15251,1.0,1,2021-04-12 00:00:00.000,2021-04-12 00:00:00.000,1,8,60,H
15252,1.0,312,2021-04-12 00:00:00.000,2021-04-09 00:00:00.000,1,9,60,F
15267,1.0,1731,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,10,60,G
15268,1.0,1,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,8,60,H
15272,6.0,6174,2021-03-05 00:00:00.000,2021-01-19 00:00:00.000,5,9,60,O
15273,1.0,3319,2021-03-05 00:00:00.000,2021-01-26 00:00:00.000,5,9,60,O
15274,6.0,6175,2021-03-05 00:00:00.000,2021-01-29 00:00:00.000,5,9,60,O
15275,6.0,6176,2021-03-05 00:00:00.000,2021-01-29 00:00:00.000,5,9,60,O
15276,1.0,1731,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,10,60,G
15277,1.0,1731,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,10,60,G
15278,1.0,312,2021-04-12 00:00:00.000,2021-04-11 00:00:00.000,1,9,60,F
15279,1.0,1,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,8,60,H
15280,1.0,734,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,19,60,K
15281,1.0,2839,2021-04-13 00:00:00.000,2021-04-09 00:00:00.000,1,10,60,I
15282,1.0,312,2021-04-13 00:00:00.000,2021-04-11 00:00:00.000,1,9,60,F
15283,1.0,2839,2021-04-13 00:00:00.000,2021-04-11 00:00:00.000,1,10,60,I
15284,1.0,426,2021-04-13 00:00:00.000,2021-04-10 00:00:00.000,1,10,60,E
15285,1.0,312,2021-04-13 00:00:00.000,2021-04-11 00:00:00.000,1,9,60,F
15286,1.0,2839,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,10,60,I
15287,1.0,312,2021-04-13 00:00:00.000,2021-04-12 00:00:00.000,1,9,60,F
15288,1.0,559,2021-05-18 00:00:00.000,2021-04-13 00:00:00.000,1,12,60,P
15289,1.0,1,2021-04-15 00:00:00.000,2021-04-13 00:00:00.000,1,8,60,H
15290,1.0,1,2021-04-15 00:00:00.000,2021-04-13 00:00:00.000,1,8,60,H
15291,1.0,1,2021-04-15 00:00:00.000,2021-04-13 00:00:00.000,1,8,60,H
15292,1.0,6080,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,19,60,K
15293,1.0,6182,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,9,60,O
15294,1.0,1,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,8,60,H
15295,1.0,1,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,8,60,H
15296,1.0,4876,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,9,60,O
15297,1.0,1,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,8,60,H
15298,1.0,6139,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,9,60,O
15299,1.0,1,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,8,60,H
15300,1.0,5967,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,9,60,O
15301,1.0,1,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,8,60,H
15302,1.0,1731,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,10,60,G
15303,1.0,1,2021-04-19 16:30:25.021,2021-04-15 00:00:00.000,1,8,60,H
15304,1.0,1,2021-04-15 00:00:00.000,2021-04-15 00:00:00.000,1,8,60,H
15305,1.0,1,2021-04-19 16:30:39.745,2021-04-15 00:00:00.000,1,8,60,H
15306,1.0,1897,2021-04-19 16:32:15.352,2021-04-15 00:00:00.000,1,9,60,O
15307,1.0,3604,2021-04-15 00:00:00.000,2021-04-15 00:00:00.000,1,9,60,O
15308,1.0,426,2021-04-15 00:00:00.000,2021-04-13 00:00:00.000,1,10,60,E
15309,1.0,1,2021-04-19 16:30:55.607,2021-04-15 00:00:00.000,1,8,60,H
15310,1.0,2839,2021-04-15 00:00:00.000,2021-04-14 00:00:00.000,1,10,60,I
15311,1.0,1,2021-04-19 16:31:11.475,2021-04-15 00:00:00.000,1,8,60,H
15312,1.0,1249,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000,1,9,60,O
15313,1.0,5708,2021-04-16 00:00:00.000,2021-04-16 00:00:00.000,1,9,60,O
15314,1.0,1,2021-04-19 16:31:28.244,2021-04-16 00:00:00.000,1,8,60,H
15315,1.0,1,2021-04-19 16:31:43.488,2021-04-16 00:00:00.000,1,8,60,H
15316,1.0,2604,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000,1,9,60,O
15317,1.0,5114,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000,1,9,60,O
15318,1.0,1,2021-04-19 16:31:58.996,2021-04-16 00:00:00.000,1,8,60,H
15319,1.0,3353,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000,1,9,60,O
15320,1.0,1,2021-04-21 00:00:00.000,2021-04-16 00:00:00.000,1,8,60,H
15321,1.0,734,2021-04-20 00:00:00.000,2021-04-16 00:00:00.000,1,19,60,K
15322,1.0,734,2021-04-20 00:00:00.000,2021-04-16 00:00:00.000,1,19,60,K
15323,1.0,1,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,8,60,H
15324,1.0,1731,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000,1,10,60,G
15325,1.0,1,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,8,60,H
15326,1.0,1,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,8,60,H
15327,1.0,6076,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,9,60,O
15328,1.0,998,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,9,60,O
15329,1.0,1,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,8,60,H
15330,1.0,1731,2021-04-22 00:00:00.000,2021-04-17 00:00:00.000,1,10,60,G
15331,1.0,3931,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,9,60,O
15332,1.0,1,2021-04-21 00:00:00.000,2021-04-17 00:00:00.000,1,8,60,H
15333,1.0,1,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,8,60,H
15334,1.0,6195,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,9,60,O
15335,1.0,4363,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,9,60,O
15336,1.0,1,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,8,60,H
15337,1.0,3728,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,9,60,O
15338,1.0,1,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,8,60,H
15339,1.0,1,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,8,60,H
15340,1.0,6152,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15341,1.0,734,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,19,60,K
15342,1.0,734,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,19,60,K
15343,1.0,734,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,19,60,K
15344,1.0,312,2021-04-19 16:32:46.615,2021-04-18 00:00:00.000,1,9,60,F
15345,1.0,1,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,8,60,H
15346,1.0,4424,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,19,60,K
15347,1.0,734,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,19,60,K
15348,1.0,6200,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15349,1.0,6201,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15350,1.0,1,2021-04-01 00:00:00.000,2021-04-19 00:00:00.000,1,8,60,H
15351,1.0,3388,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15353,1.0,3920,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15354,1.0,1731,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,10,60,G
15355,1.0,1,2021-04-21 00:00:00.000,2021-04-19 00:00:00.000,1,8,60,H
15356,1.0,4745,2021-04-22 00:00:00.000,2021-04-19 00:00:00.000,1,9,60,O
15357,1.0,4632,2021-04-21 00:00:00.000,2021-04-20 00:00:00.000,1,19,60,K
15358,1.0,1731,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,10,60,G
15359,1.0,1,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,8,60,H
15360,1.0,6205,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,9,60,O
15361,1.0,6158,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,9,60,O
15362,1.0,4036,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,9,60,O
15363,1.0,505,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,9,60,O
15364,1.0,1,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,8,60,H
15365,1.0,1731,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,10,60,G
15366,1.0,1,2021-04-22 00:00:00.000,2021-04-20 00:00:00.000,1,8,60,H
15367,1.0,3806,2021-04-22 00:00:00.000,2021-04-21 00:00:00.000,1,19,60,N
15368,1.0,2366,2021-04-22 00:00:00.000,2021-04-21 00:00:00.000,1,9,60,O
15369,1.0,6207,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,9,60,O
15370,1.0,2839,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,10,60,I
15371,1.0,1,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,8,60,H
15372,1.0,1731,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,10,60,G
15373,1.0,2839,2021-04-21 00:00:00.000,2021-04-18 00:00:00.000,1,10,60,I
15374,1.0,6134,2021-04-21 00:00:00.000,2021-04-21 00:00:00.000,1,12,60,P
15375,1.0,1,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,8,60,H
15376,1.0,1586,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,9,60,O
15377,1.0,1,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,8,60,H
15378,1.0,1,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,8,60,H
15379,1.0,46,2021-04-23 00:00:00.000,2021-04-21 00:00:00.000,1,9,60,O
15380,1.0,4645,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15381,1.0,1,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,8,60,H
15390,1.0,1,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,8,60,H
15391,1.0,5109,2021-04-22 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15392,1.0,1,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,8,60,H
15393,1.0,1,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,8,60,H
15394,1.0,6216,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15395,1.0,103,2021-04-28 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15396,1.0,237,2021-04-27 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15397,1.0,1731,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,10,60,G
15398,1.0,1588,2021-05-20 00:00:00.000,2021-04-22 00:00:00.000,1,9,60,O
15399,1.0,559,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,12,60,P
15400,1.0,1,2021-04-23 00:00:00.000,2021-04-22 00:00:00.000,1,8,60,H
15401,1.0,6219,2021-04-30 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15402,1.0,6220,2021-04-29 15:44:33.885,2021-04-23 00:00:00.000,1,9,60,O
15403,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15404,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15405,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15406,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15407,1.0,5102,2021-04-30 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15408,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15409,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15410,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15411,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15412,1.0,3728,2021-04-29 15:44:16.166,2021-04-23 00:00:00.000,1,9,60,O
15413,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15414,1.0,1,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15415,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15416,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15417,1.0,5102,2021-04-29 15:45:45.400,2021-04-23 00:00:00.000,1,9,60,O
15418,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15419,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15420,1.0,1,2021-05-06 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15421,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15422,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15423,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15424,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15425,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15426,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15427,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15428,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15429,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15430,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15431,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15432,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15433,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15434,1.0,3033,2021-04-29 15:45:27.509,2021-04-23 00:00:00.000,1,9,60,O
15435,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15436,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15437,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15438,1.0,3160,2021-04-29 15:45:09.963,2021-04-23 00:00:00.000,1,9,60,O
15439,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15440,1.0,6232,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15441,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15442,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15443,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15444,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15445,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15446,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15447,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15448,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15449,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15450,1.0,2358,2021-04-29 15:44:52.103,2021-04-23 00:00:00.000,1,9,60,O
15451,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15452,1.0,5102,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15453,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15454,1.0,4222,2021-05-07 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15455,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15456,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15457,1.0,4363,2021-05-07 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15458,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15459,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15460,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15461,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15462,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15463,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15464,1.0,1,2021-05-03 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15465,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15466,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15467,1.0,4053,2021-05-05 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15468,1.0,1,2021-04-29 15:37:06.462,2021-04-23 00:00:00.000,1,8,60,H
15469,1.0,2604,2021-04-30 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
15470,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15471,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15472,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15473,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15474,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15475,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15476,1.0,1,2021-04-27 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15477,1.0,1,2021-04-28 00:00:00.000,2021-04-23 00:00:00.000,1,8,60,H
15478,1.0,1,2021-04-29 15:37:22.197,2021-04-23 00:00:00.000,1,8,60,H
15479,1.0,6226,2021-05-06 00:00:00.000,2021-04-23 00:00:00.000,1,9,60,O
